Portal,Domain,Topic,Detailed Skill / Tool,Type,Level,Learning Format,Official Source URL,Verified Date,Notes
AWS Skill Builder,Data & Analytics,Data Engineering,Lake Formation,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Data & Analytics,Data Engineering,QuickSight,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Data & Analytics,Databases,RDS,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Data & Analytics,Databases,Aurora,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Data & Analytics,Databases,DynamoDB,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Data & Analytics,Databases,ElastiCache,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Data & Analytics,Databases,Neptune,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Data & Analytics,Databases,DocumentDB,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Machine Learning,SageMaker,Tool / Platform,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Machine Learning,Model training,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Machine Learning,Model deployment,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Machine Learning,MLOps,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Machine Learning,Feature Store,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Machine Learning,Rekognition,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Machine Learning,Comprehend,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Generative AI,Amazon Bedrock,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Generative AI,Foundation models,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Generative AI,Prompt engineering,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Generative AI,RAG,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Generative AI,Knowledge Bases,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,AI & Machine Learning,Generative AI,Agents for Bedrock,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Migration,Migration Hub,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Migration,Application Migration Service,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Migration,Database Migration Service,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Migration,Migration strategies,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Networking,Transit Gateway,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Networking,Direct Connect,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Networking,PrivateLink,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,Networking,Network Firewall,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,IoT,AWS IoT Core,Tool / Platform,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,IoT,Greengrass,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
AWS Skill Builder,Specialized Services,IoT,IoT device management,Skill / Topic,Varies,"Digital courses, learning plans, labs, Cloud Quest, exam preparation",https://skillbuilder.aws/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Cloud Foundations,Google Cloud Basics,Projects,Skill / Topic,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Cloud Foundations,Google Cloud Basics,Billing,Skill / Topic,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Cloud Foundations,Google Cloud Basics,IAM,Skill / Topic,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Cloud Foundations,Google Cloud Basics,Cloud Console,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Cloud Foundations,Google Cloud Basics,Cloud Shell,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Cloud Foundations,Google Cloud Basics,Resource hierarchy,Skill / Topic,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Compute,Compute Engine,Skill / Topic,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Compute,Google Kubernetes Engine,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Compute,Cloud Run,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Compute,App Engine,Skill / Topic,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Compute,Cloud Functions,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Networking,VPC,Skill / Topic,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Networking,Cloud Load Balancing,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Networking,Cloud DNS,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
Google Cloud Skills Boost,Infrastructure,Networking,Cloud CDN,Tool / Platform,Varies,"Courses, learning paths, hands-on labs, skill badges, certification preparation",https://www.cloudskillsboost.google/,46225,Catalog-level coverage; verify individual offerings on portal.
